primary_id	simple_id	supplier_id	seq_depth	subset	clade	exclude	genus	species	sex	location	sublocation	notes	source	
cichlid7020172	PlaFla1	D14-D02	17.5	1	Benthic		Placidochromis	"""flat jaw green snout"""	M	Cape_Maclear		trawl		
cichlid7020173	LetSix1	D14-D03	17.4	1	Deep		Lethrinops	"""six bar"""	M	Cape_Maclear		trawl		
cichlid7020174	AulBla1	D14-D04	20.1	1	Deep		Aulonocara	"""black chin orange"""	M	Cape_Maclear		trawl		
cichlid7020175	AulBla2	D14-D05	17.8	1	Deep		Aulonocara	"""black chin orange"""	M	Cape_Maclear		trawl		
cichlid7020176	TraInt1	D14-D10	15.3	1	Deep		Tramitichromis	intermedius		Cape_Maclear		trawl		
cichlid7020177	AulBre1	D14-E04	14.9	1	Deep		Aulonocara	"""brevirostrus yellow"""	M	Southwest_arm		trawl at 40-48m		
cichlid7020178	AulYel2	D14-E05	16.4	1	Deep		Aulonocara	"""yellow"""	M	Southwest_arm		trawl at 40-48m		
cichlid7020179	AulYel3	D14-E06	14.8	1	Deep		Aulonocara	"""yellow"""	M	Southwest_arm		trawl at 40-48m		
cichlid7020180	AulYel4	D14-E07	15.2	1	Deep		Aulonocara	"""yellow"""	M	Southwest_arm		trawl at 40-48m		
cichlid7020181	AulBre2	D14-F01	16.6	1	Deep		Aulonocara	"""brevirostrus yellow"""		Southwest_arm		trawl at 40-48m		
cichlid7020182	LetDar1	D14-F03	16.3	1	Deep		Lethrinops	"""dark"""	M	Southwest_arm		trawl at 40-48m		
cichlid7020183	AulYel5	D14-F04	19.5	1	Deep		Aulonocara	"""yellow"""	M	Southwest_arm		trawl at 40-48m		
cichlid7020184	AulYel6	D14-F05	18.1	1	Deep		Aulonocara	"""yellow"""	M	Southwest_arm		trawl at 40-48m		
cichlid7020185	AulYel7	D14-F06	16.4	1	Deep		Aulonocara	"""yellow"""	M	Southwest_arm		trawl at 40-48m		
cichlid7020186	AulYel8	D14-F07	18.1	1	Deep		Aulonocara	"""yellow"""	M	Southwest_arm		trawl at 40-48m		
cichlid7020187	AulYel9	D14-F08	19.7	1	Deep		Aulonocara	"""yellow"""	M	Southwest_arm		trawl at 40-48m		
cichlid7020188	AulYel10	D14-F09	16.1	1	Deep		Aulonocara	"""yellow"""	M	Southwest_arm		trawl at 40-48m		
cichlid7020189	AulYel11	D14-F10	15.3	1	Deep		Aulonocara	"""yellow"""	M	Southwest_arm		trawl at 40-48m		
cichlid7020190	AulYel12	D14-G01	17.9	1	Deep		Aulonocara	"""yellow"""	M	Southwest_arm		trawl at 40-48m		
cichlid7020191	AulYel13	D14-G02	16.7	1	Deep		Aulonocara	"""yellow"""	M	Southwest_arm		trawl at 40-48m		
cichlid7020192	OtoSpe6	D14-G03	15.3	1	Benthic		Otopharynx	speciosus		Southwest_arm		trawl at 19-22m		
cichlid7020193	MylMel2	D14-G06	17.4	1	Benthic		Mylochromis	melanonotus		Southwest_arm		trawl at 19-22m		
cichlid7020194	OtoAur1	D14-G08	16.1	1	Benthic		Otopharynx	auromarginatus		Southwest_arm		trawl at 19-22m		
cichlid7020195	OtoAur2	D14-G09	19.6	1	Benthic		Otopharynx	auromarginatus		Southwest_arm		trawl at 19-22m		
cichlid7020196	NimVen1	D14-H01	20.4	1	Benthic		Nimbochromis	venustus		Southwest_arm		trawl at 19-22m		
cichlid7020198	TroCho9	D10-E09	14.6	1	Mbuna		Tropheops	"""chiofu yellow"""	M	Chiofu		"was ""choifu yellow"" - presume typo"		
cichlid7020199	TroCho10	D10-E10	18.3	1	Mbuna		Tropheops	"""chiofu yellow"""	F	Chiofu		"was ""choifu yellow"" - presume typo"		
cichlid7020200	TroYel15	D10-F05	16.1	1	Mbuna		Tropheops	"""yellow gular"""	M	Chiofu				
cichlid7020201	TroYel16	D10-F06	15.6	1	Mbuna		Tropheops	"""yellow gular"""	M	Chiofu			180808.sequenced_master	
cichlid7020202	TroYel17	D10-F07	16.4	1	Mbuna		Tropheops	"""yellow gular"""	M	Chiofu			180808.sequenced_master	
cichlid7020203	TraSha1	D10-F08	16.6	1	Deep		Tramitichromis	"""shallow eastern"""	M	Chiofu			180808.sequenced_master	
cichlid7020204	AulUnk4	D10-G03	17.6	1	Deep		Aulonocara	sp.	M	Chiofu			180808.sequenced_master	
cichlid7020205	AulUnk5	D10-G04	18.1	1	Deep		Aulonocara	sp.	M	Chiofu			180808.sequenced_master	
cichlid7020206	AulUnk6	D10-G05	13.9	1	Deep		Aulonocara	sp.	M	Chiofu			180808.sequenced_master	
cichlid7020207	CheEuc4	D10-H03	15.0	1	Benthic		Cheilochromis	euchilus		Chiofu			180808.sequenced_master	
cichlid7020208	CheEuc5	D10-H04	15.7	1	Benthic		Cheilochromis	euchilus		Chiofu			180808.sequenced_master	
cichlid7020209	CheEuc6	D10-H05	18.0	1	Benthic		Cheilochromis	euchilus		Chiofu			180808.sequenced_master	
cichlid7020210	SciNya1	D10-H06	17.6	1	Benthic		Sciaenochromis	"""nyassae"""		Chiofu			180808.sequenced_master	
cichlid7020211	PseCra2	D10-I09	17.2	1	Mbuna		Pseudotropheus	crabro		Chiofu			180808.sequenced_master	
cichlid7020212	MylUnk1	D10-I10	18.4			susp	Mylochromis	sp.		Chiofu		with M. malanotaenia ILBCDS6101013 around T. placodon in NJ tree - not clear	180808.sequenced_master	
cichlid7020213	MylLab1	D10-J02	17.9	1	Benthic		Mylochromis	labidodon		Chiofu			180808.sequenced_master	
cichlid7020214	MelAur1	D10-J05	15.5	1	Mbuna		Melanochromis	auratus	F?	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020215	MelAur2	D10-J06	16.5	1	Mbuna		Melanochromis	auratus	F?	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020216	MelAur3	D10-J07	14.9	1	Mbuna		Melanochromis	auratus	F?	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020217	MelAur4	D10-J08	17.4	1	Mbuna		Melanochromis	auratus	F?	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020218	MelAur5	D10-J09	17.8	1	Mbuna		Melanochromis	auratus	F?	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020219	MelAur6	D10-J10	18.0	1	Mbuna		Melanochromis	auratus	F?	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020220	MelAur7	D11-A01	15.2	1	Mbuna		Melanochromis	auratus	F?	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020221	MelAur8	D11-A02	17.9	1	Mbuna		Melanochromis	auratus	F?	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020222	MelAur9	D11-A03	19.5	1	Mbuna		Melanochromis	auratus	F?	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020223	MelAur10	D11-A04	16.3	1	Mbuna		Melanochromis	auratus	F?	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020224	MelAur11	D11-A05	20.3	1	Mbuna		Melanochromis	auratus	M	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020225	MelAur12	D11-A06	17.0	1	Mbuna		Melanochromis	auratus	F?	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020226	MelAur13	D11-A07	13.5	1	Mbuna		Melanochromis	auratus	F?	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020227	MelAur14	D11-A08	16.4	1	Mbuna		Melanochromis	auratus	F?	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020228	MelAur15	D11-A09	15.3	1	Mbuna		Melanochromis	auratus	M	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020229	MelAur17	D11-B01	16.0	1	Mbuna		Melanochromis	auratus	F?	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020230	MelAur18	D11-B02	17.9	1	Mbuna		Melanochromis	auratus	F?	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020231	MelAur19	D11-B03	18.5	1	Mbuna		Melanochromis	auratus	F?	Senga_Bay		Grant's aquarium stock	180808.sequenced_master	
cichlid7020232	AltMen1	D11-B06	18.9	1	Deep		Alticorpus	mentale		Monkey_Bay	north_Monkey_Bay	trawl at 85-95m	180808.sequenced_master	
cichlid7020233	SciBen2	D11-C07	18.0	1	Benthic		Sciaenochromis	benthicola		Monkey_Bay	north_Monkey_Bay	trawl at 85-95m	180808.sequenced_master	
cichlid7020234	SciBen3	D11-C08	16.9	1	Benthic		Sciaenochromis	benthicola		Monkey_Bay	north_Monkey_Bay	trawl at 85-95m	180808.sequenced_master	
cichlid7020235	StiGut2	D11-C09	17.0	1	Benthic		Stigmatochromis	macrorhynchos		Monkey_Bay	north_Monkey_Bay	trawl at 85-95m	180808.sequenced_master	
cichlid7020236	StiGut3	D11-D01	17.3	1	Benthic		Stigmatochromis	macrorhynchos		Monkey_Bay	north_Monkey_Bay	trawl at 85-95m	180808.sequenced_master	
cichlid7020237	SciBen4	D11-D02	16.7	1	Benthic		Sciaenochromis	benthicola		Monkey_Bay	north_Monkey_Bay	trawl at 85-95m	180808.sequenced_master	
cichlid7020238	OtoBro3	D11-D04	17.5	1	Benthic		Otopharynx	brooksi		Monkey_Bay		trawl at 85-95m		
cichlid7020239	LetAlb2	D11-D05	17.5	1	Deep		Lethrinops	"""albus deep water"""	M	Monkey_Bay		trawl at 85-95m		
cichlid7020240	LetAlb4	D11-D10	17.6	1	Deep		Lethrinops	"""albus deep water"""	M	Monkey_Bay		trawl at 85-95m		
cichlid7020241	LetGos1	D11-E02	17.5	1	Deep		Lethrinops	gossei	M	Monkey_Bay		trawl at 85-95m		
cichlid7020242	LetGos2	D11-E03	16.2	1	Deep		Lethrinops	gossei	M	Monkey_Bay		trawl at 85-95m		
cichlid7020243	LetGos3	D11-E04	17.0	1	Deep		Lethrinops	gossei	M	Monkey_Bay		trawl at 85-95m		
cichlid7020244	LetGos5	D11-E05	16.9	1	Deep		Lethrinops	gossei	M	Monkey_Bay		trawl at 85-95m		
cichlid7020245	LetGos6	D11-E06	18.3	1	Deep		Lethrinops	gossei	M	Monkey_Bay		trawl at 85-95m		
cichlid7020246	AltPet1	D11-E10	17.2	1	Deep		Alticorpus	peterdaviesi	M	Monkey_Bay		trawl at 85-95m		
cichlid7020247	PlaYel1	D11-F07	17.0	1	Benthic		Placidochromis	"""yellow bar black chin"""	M	Monkey_Bay		trawl at 85-95m		
cichlid7020248	PlaYel2	D11-F08	18.0	1	Benthic		Placidochromis	"""yellow bar black chin"""	M	Monkey_Bay		trawl at 85-95m		
cichlid7020249	StiGut4	D11-G02	15.2	1	Benthic		Stigmatochromis	macrorhynchos		Monkey_Bay		trawl at 85-95m		
cichlid7020250	AulCop1	D11-G03	17.7	1	Deep		Aulonocara	"""copper"""	M	Monkey_Bay		trawl at 85-95m		
cichlid7020251	AltPet2	D11-G08	17.7	1	Deep		Alticorpus	peterdaviesi	M	Monkey_Bay		trawl at 85-95m		
cichlid7020252	OtoBro4	D11-G09	16.7	1	Benthic		Otopharynx	brooksi		Monkey_Bay		trawl at 85-95m		
cichlid7020253	AltPet3	D11-H02	15.9	1	Deep		Alticorpus	peterdaviesi		Monkey_Bay		trawl at 85-95m		
cichlid7020254	SciSan1	D11-H03	17.7	1	Benthic		Sciaenochromis	"""sand"""		Monkey_Bay		trawl at 85-95m		
cichlid7020255	SciSan2	D11-H04	18.5	1	Benthic		Sciaenochromis	"""sand"""		Monkey_Bay		trawl at 85-95m		
cichlid7020256	SciSan3	D11-H06	19.2	1	Benthic		Sciaenochromis	"""sand"""		Monkey_Bay		trawl at 85-95m		
cichlid7020257	AulSle1	D11-H07	16.3	1	Deep		Aulonocara	"""slender orange back"""		Monkey_Bay		trawl at 85-95m		
cichlid7020258	AulDee1	D11-H08	16.8	1	Deep		Aulonocara	"""deep"""		Monkey_Bay		trawl at 85-95m		
cichlid7020259	PlaPol4	D11-I01	16.1	1	Benthic		Placidochromis	polli		Monkey_Bay		trawl at 85-95m		
cichlid7020260	AulCop2	D11-I03	16.9	1	Deep		Aulonocara	"""copper"""		Monkey_Bay		trawl at 85-95m		
cichlid7020261	DipLim14	D11-I04	17.9	1	Diplo		Diplotaxodon	limnothrissa	M	Monkey_Bay		trawl at 85-95m		
cichlid7020262	AulCop3	D11-I09	18.3	1	Deep		Aulonocara	"""copper"""	M	Monkey_Bay		trawl at 85-95m		
cichlid7020263	PlaHen2	D11-I10	18.7	1	Benthic		Placidochromis	hennydaviesae	M	Monkey_Bay		trawl at 85-95m		
cichlid7020264	SciSan4	D11-J01	18.4	1	Benthic		Sciaenochromis	"""sand"""	M	Monkey_Bay		trawl at 85-95m		
cichlid7020265	AulDee2	D11-J02	17.3	1	Deep		Aulonocara	"""deep"""	M	Monkey_Bay		trawl at 85-95m		
cichlid7020266	AulSle2	D11-J06	15.8	1	Deep		Aulonocara	"""slender orange back"""	M	Monkey_Bay		trawl at 85-95m		
cichlid7020267	AulSle3	D11-J07	16.4	1	Deep		Aulonocara	"""slender orange back"""		Monkey_Bay		trawl at 85-95m		
cichlid7020268	AulSle4	D11-J08	17.4	1	Deep		Aulonocara	"""slender orange back"""		Monkey_Bay		trawl at 85-95m		
cichlid7020269	AulSle5	D11-J09	16.6	1	Deep		Aulonocara	"""slender orange back"""		Monkey_Bay		trawl at 85-95m		
cichlid7020270	AulSle6	D11-J10	18.9	1	Deep		Aulonocara	"""slender orange back"""		Monkey_Bay		trawl at 85-95m		
cichlid7020271	AulSle7	D12-A01	18.0	1	Deep		Aulonocara	"""slender orange back"""	M	Monkey_Bay		trawl at 85-95m		
cichlid7020272	AulSle8	D12-A02	20.5	1	Deep		Aulonocara	"""slender orange back"""	F?	Monkey_Bay		trawl at 85-95m		
cichlid7020273	AulSle9	D12-A03	16.5	1	Deep		Aulonocara	"""slender orange back"""	M	Monkey_Bay		trawl at 85-95m		
cichlid7020274	AulSle10	D12-A04	18.2	1	Deep		Aulonocara	"""slender orange back"""		Monkey_Bay		trawl at 85-95m		
cichlid7020275	AulLar1	D12-A05	16.9	1	Deep		Aulonocara	"""large slender"""		Monkey_Bay		trawl at 85-95m		
cichlid7020276	AulSle11	D12-A06	17.3	1	Deep		Aulonocara	"""slender orange back"""	M	Monkey_Bay		trawl at 85-95m		
cichlid7020277	AulSle12	D12-A07	17.2	1	Deep		Aulonocara	"""slender orange back"""		Monkey_Bay		trawl at 85-95m		
cichlid7020278	PlaPol5	D12-A08	17.7	1	Benthic		Placidochromis	polli		Monkey_Bay		trawl at 85-95m		
cichlid7020279	PlaYel3	D12-B05	18.2	1	Benthic		Placidochromis	"""yellow bar black chin"""	M	Monkey_Bay		trawl at 85-95m		
cichlid7020280	HemDee1	D12-B08	17.7	1	Benthic		Hemitaeniochromis	"""deep"""		Monkey_Bay		trawl at 85-95m		
cichlid7020281	AulSto1	D12-C03	16.0	1	Deep		Aulonocara	stonemani	M	Monkey_Bay		trawl at 85-95m		
cichlid7020282	RhaLon11	D12-C06	15.6	1	Rhampho		Rhamphochromis	longiceps	M	Makanjila		trawl at 20m		
cichlid7020283	StiWoo1	D12-E01	16.1	1	Benthic		Stigmatochromis	woodi		Makanjila		trawl at 20m		
cichlid7020284	StiWoo2	D12-E02	15.9	1	Benthic		Stigmatochromis	woodi		Makanjila		trawl at 20m		
cichlid7020285	StiWoo3	D12-E03	17.0	1	Benthic		Stigmatochromis	woodi		Makanjila		trawl at 20m		
cichlid7020286	ChiRho5	D12-E06	17.4	1	Benthic		Chilotilapia	rhoadesii		Makanjila		trawl at 20m		
cichlid7020287	ChiRho6	D12-E07	17.4	1	Benthic		Chilotilapia	rhoadesii		Makanjila		trawl at 20m		
cichlid7020288	MylSub1	D12-E09	19.7	1	Benthic		Mylochromis	subocularis	M	Makanjila		trawl at 20m		
cichlid7020289	TaeFur2	D12-F04	19.8	1	Deep		Taeniolethrinops	"""furcifer yellow"""		Makanjila		trawl at 20m		
cichlid7020290	LetPar1	D12-F07	20.5	1	Deep		Lethrinops	parvidens		Makanjila		trawl at 20m		
cichlid7020291	AulBlu11	D12-G03	21.2	1	Deep		Aulonocara	"""blue orange"""	M	Makanjila		trawl at 20m		
cichlid7020292	MylChe1	D12-G04	19.0	1	Benthic		Mylochromis	chekopae		Makanjila		trawl at 20m; initially M. chekopaensis		
cichlid7020294	FosRos14	D19-A09	18.3	1	Benthic		Fossorochromis	rostratus	M	Malombe	Chimwala			
cichlid7020295	FosRos15	D19-A10	16.3	1	Benthic		Fossorochromis	rostratus	M	Malombe	Chimwala			
cichlid7020296	FosRos16	D19-B01	16.3	1	Benthic		Fossorochromis	rostratus	F	Malombe	Chimwala			
cichlid7020297	FosRos17	D19-B02	16.1	1	Benthic		Fossorochromis	rostratus		Malombe	Chimwala			
cichlid7020298	FosRos18	D19-B03	15.0	1	Benthic		Fossorochromis	rostratus		Malombe	Chimwala			
cichlid7020299	FosRos19	D19-B04	17.3	1	Benthic		Fossorochromis	rostratus		Malombe	Chimwala			
cichlid7020300	FosRos20	D19-B05	16.0	1	Benthic		Fossorochromis	rostratus		Malombe	Chimwala			
cichlid7020301	FosRos21	D19-B06	19.1	1	Benthic		Fossorochromis	rostratus		Malombe	Chimwala			
cichlid7020302	OtoTet5	D19-B09	19.2	1	Benthic		Otopharynx	tetrastigma	M	Malombe	Chimwala			
cichlid7020303	OtoTet6	D19-B10	17.2	1	Benthic		Otopharynx	tetrastigma	M	Malombe	Chimwala			
cichlid7020304	ProSim4	D19-D04	18.6	1	Benthic		Protomelas	c.f. similis	M	Malombe	Chimwala			
cichlid7020305	CalMal1	D19-E05	16.4	1	AstCal		Astatotilapia	calliptera	M	Malombe	Chimwala			
cichlid7020306	CalMal2	D19-E06	17.9	1	AstCal		Astatotilapia	calliptera	M	Malombe	Chimwala			
cichlid7020307	CalMal3	D19-E07	18.9	1	AstCal		Astatotilapia	calliptera	M	Malombe	Chimwala			
cichlid7020308	CalMal4	D19-E08	18.1	1	AstCal		Astatotilapia	calliptera	M	Malombe	Chimwala			
cichlid7020309	CalMal5	D19-E09	16.6	1	AstCal		Astatotilapia	calliptera	M	Malombe	Chimwala			
cichlid7020310	TraRed1	D19-H07	17.2	1	Deep		Tramitichromis	"""red throat"""	M	Southeast_arm	Palm_beach			
cichlid7020311		D19-I02	16.6			err	Tramitichromis	"""yellow throat"""	M	Southeast_arm	Palm_beach	sequence clearly not Tramitichomis - amongst Pseudotropheus livingstonii/lanisticola		
cichlid7020312	FosRos22	D19-J05	15.7	1	Benthic		Fossorochromis	rostratus	F	Southeast_arm	Palm_beach			
cichlid7020313	FosRos23	D19-J06	16.6	1	Benthic		Fossorochromis	rostratus	F	Southeast_arm	Palm_beach			
cichlid7020314	FosRos24	D19-J07	18.8	1	Benthic		Fossorochromis	rostratus	M	Southeast_arm	Palm_beach			
cichlid7020315	StiWoo6	D19-J08	19.4	1	Benthic		Stigmatochromis	woodi		Southeast_arm	Palm_beach			
cichlid7020316	LetLet9	D20-A06	18.2	1	Deep		Lethrinops	lethrinus	M	Southeast_arm	Palm_beach			
cichlid7020317	LetLet10	D20-A07	19.7	1	Deep		Lethrinops	lethrinus	M	Southeast_arm	Palm_beach			
cichlid7020318	LetLet11	D20-A08	16.4	1	Deep		Lethrinops	lethrinus	M	Southeast_arm	Palm_beach			
cichlid7020319	LetLet12	D20-A09	16.0	1	Deep		Lethrinops	lethrinus		Southeast_arm	Palm_beach			
cichlid7020320	LetLet13	D20-A10	19.3	1	Deep		Lethrinops	lethrinus		Southeast_arm	Palm_beach			
cichlid7020321	LetUnk1	D20-B01	16.8	1	Deep		Lethrinops	sp.	M	Southeast_arm	Palm_beach			
cichlid7020322	LetMac1	D20-C05	18.6			susp	Lethrinops	c.f. macrochir	M	Southeast_arm	Malo	"Dark blue, red anal; sequence with O. tetrastigma in NJ tree - photo not available"		
cichlid7020323	OtoDee1	D20-C06	17.2	1	Benthic		Otopharynx	"""deep"""	M	Southeast_arm	Malo			
cichlid7020324	PseUnk1	D20-C07	16.0	1	Mbuna		Pseudotropheus	sp.	M	Southeast_arm	Malo			
cichlid7020325	CopVir87	D20-I03	17.0	1	Utaka		Copadichromis	virginalis	M	Malombe				
cichlid7020326	CopVir88	D20-I04	17.3	1	Utaka		Copadichromis	virginalis	M	Malombe				
cichlid7020327	CopVir89	D20-I05	16.8	1	Utaka		Copadichromis	virginalis	M	Malombe				
cichlid7020328	CopVir90	D20-I06	13.7	1	Utaka		Copadichromis	virginalis	M	Malombe				
cichlid7020329	CopVir91	D20-I07	17.1	1	Utaka		Copadichromis	virginalis	M	Malombe				
cichlid7020330	CopVir92	D20-I08	16.1	1	Utaka		Copadichromis	virginalis	M	Malombe				
cichlid7020331	CopVir93	D20-I09	17.5	1	Utaka		Copadichromis	virginalis	M	Malombe				
cichlid7020332	OtoTet7	D21-B01	20.0	1	Benthic		Otopharynx	tetrastigma	M	Malombe				
cichlid7020333	TraInt2	D21-F02	16.1	1	Deep		Tramitichromis	intermedius	M	Southwest_arm	Malembo			
cichlid7020334	PseLiv2	D21-H02	18.6	1	Mbuna		Pseudotropheus	livingstonii		Malombe				
cichlid7020335	CopOra1	D21-J02	17.1	1	Utaka		Copadichromis	"""orange and no spot"""		Southwest_arm	Msaka			
cichlid7020336	StiUnk1	D21-J03	15.8	1	Benthic		Stigmatochromis	sp.		Southwest_arm	Msaka			
cichlid7020337	PlaPla1	D22-D04	22.1	1	Benthic		Placidochromis	platyrhynchos	M	Southwest_arm	Msaka			
cichlid7020338	PlaFla2	D22-D06	14.4	1	Benthic		Placidochromis	"""flat jaw"""	M	Southwest_arm	Msaka			
cichlid7020340	CalMsk1	D22-G01	17.5	1	AstCal		Astatotilapia	calliptera		Southwest_arm	Msaka			
cichlid7020341	CalMsk2	D22-G02	17.8	1	AstCal		Astatotilapia	calliptera		Southwest_arm	Msaka			
cichlid7020342	CalMsk3	D22-G03	17.0	1	AstCal		Astatotilapia	calliptera		Southwest_arm	Msaka			
cichlid7020343	CopVir119	D22-I07	16.0	1	Utaka		Copadichromis	virginalis	M	Southwest_arm	Msaka	yellow head yellow dorsal		
cichlid7020344	CopVir120	D22-I08	16.2	1	Utaka		Copadichromis	virginalis	M	Southwest_arm	Msaka	yellow head yellow dorsal		
cichlid7020345	DipLim19	D22-I10	13.3	1	Diplo		Diplotaxodon	limnothrissa		Southwest_arm	Msaka			
cichlid7020346	DipLim20	D22-J01	16.0	1	Diplo		Diplotaxodon	limnothrissa		Southwest_arm	Msaka			
cichlid7020347	DipLim21	D22-J02	16.4	1	Diplo		Diplotaxodon	limnothrissa		Southwest_arm	Msaka			
cichlid7020348	DipLim22	D22-J03	17.7	1	Diplo		Diplotaxodon	limnothrissa		Southwest_arm	Msaka			
cichlid7020349	DipLim23	D22-J04	17.6	1	Diplo		Diplotaxodon	limnothrissa		Southwest_arm	Msaka			
cichlid7020350	DipLim24	D22-J05	18.2	1	Diplo		Diplotaxodon	limnothrissa		Southwest_arm	Msaka			
cichlid7020351	DipLim25	D22-J06	15.9	1	Diplo		Diplotaxodon	limnothrissa		Southwest_arm	Msaka			
cichlid7020352	DipLim26	D22-J07	17.3	1	Diplo		Diplotaxodon	limnothrissa		Southwest_arm	Msaka			
cichlid7020353	DipLim27	D22-J08	17.7	1	Diplo		Diplotaxodon	limnothrissa		Southwest_arm	Msaka			
cichlid7020354	DipLim28	D22-J09	16.8	1	Diplo		Diplotaxodon	limnothrissa		Southwest_arm	Msaka			
cichlid7020355	DipLim29	D22-J10	17.9	1	Diplo		Diplotaxodon	limnothrissa		Southwest_arm	Msaka			
cichlid7020356	DipLim30	D23-A01	17.2	1	Diplo		Diplotaxodon	limnothrissa		Southwest_arm	Msaka			
cichlid7020357	DipLim31	D23-A02	16.1	1	Diplo		Diplotaxodon	limnothrissa		Southwest_arm	Msaka			
cichlid7020358	DipLim32	D23-A03	17.8	1	Diplo		Diplotaxodon	limnothrissa		Southwest_arm	Msaka			
cichlid7020359	DipLim33	D23-A04	18.1	1	Diplo		Diplotaxodon	limnothrissa		Southwest_arm	Msaka			
cichlid7020360	DipLim34	D23-A05	16.8	1	Diplo		Diplotaxodon	limnothrissa		Southwest_arm	Msaka			
cichlid7020361	TroRdc1	D23-B03	18.1	1	Mbuna		Tropheops	"""red cheek"""		Cape_Maclear	Thumbi_West			
cichlid7020362	LabTre30	D23-B07	14.6	1	Mbuna		Labeotropheus	trewavasae	F	Cape_Maclear	Thumbi_West	OB		
cichlid7020363	TroTro2	D23-C02	15.2	1	Mbuna		Tropheops	tropheops		Cape_Maclear	Thumbi_West			
cichlid7020364	AulStu4	D23-C03	16.6	1	Deep		Aulonocara	stuartgranti		Cape_Maclear	Thumbi_West			
cichlid7020365	CopChr65	D23-C06	15.0	1	Utaka		Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West			
cichlid7020366	CopChr66	D23-C07	18.2	1	Utaka		Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West			
cichlid7020367	MylSub21	D23-D03	18.6	1	Benthic		Mylochromis	c.f. subocularis		Cape_Maclear	Thumbi_West	initially Placidochromis subocularis		
cichlid7020368	ProFen2	D23-D07	18.9	1	Benthic		Protomelas	c.f. fenestratus		Cape_Maclear	Thumbi_West			
cichlid7020369		D23-D09	19.8			err	Copadichromis	sp.		Cape_Maclear	Thumbi_West	sequence behaves anomalously - potential contamination with neighbouring well Pseudotropheus; photo is C. chrysonotus according to George		
cichlid7020370			19.5			err						claimed to be D23-D10 LabFue but by sequence clearly cichlid7020371 MylSub 		
cichlid7020371	MylSub22	D23-E02	19.9	1	Benthic		Mylochromis	subocularis		Cape_Maclear	Thumbi_West	initially Placidochromis subocularis		
cichlid7020376	CopVir121	D23-J02	15.9	1	Utaka		Copadichromis	virginalis	M	Southwest_arm	Malembo	"yellow head yellow dorsal, shape similar to black head yellow dorsal"		
cichlid7020377			14.0			err						was D23-J03 like D23-J02 but clearly C.chrysonotus from sequence		
cichlid7020378	StiWoo7	D24-D10	17.5	1	Benthic		Stigmatochromis	woodi	M	Southwest_arm	Malembo			
cichlid7020379	StiWoo8	D24-E01	17.9	1	Benthic		Stigmatochromis	woodi	M	Southwest_arm	Malembo			
cichlid7020380	TrePla37	D24-E02	16.2	1	Benthic		Trematocranus	placodon	M	Southwest_arm	Malembo			
cichlid7020381	LetUnk2	D24-E07	20.3	1	Deep		Lethrinops	sp.	M	Southwest_arm	Malembo			
cichlid7020382	FosRos25	D24-F02	20.3	1	Benthic		Fossorochromis	rostratus		Southwest_arm	Malembo			
cichlid7020383	CopChr80	D24-F10	16.9	1	Utaka		Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West			
cichlid7020384	CopChr81	D24-G01	17.7	1	Utaka		Copadichromis	chrysonotus	F	Cape_Maclear	Thumbi_West			
cichlid7020386	CopChr82	D24-G03	17.1	1	Utaka		Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West			
cichlid7020387	CopChr83	D24-G04	17.6	1	Utaka		Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West			
cichlid7020388	CopChr84	D24-G05	16.1	1	Utaka		Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West			
